Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	br_lengths[52]	br_lengths[53]	br_lengths[54]	br_lengths[55]	br_lengths[56]	br_lengths[57]	br_lengths[58]	br_lengths[59]	br_lengths[60]	br_lengths[61]	br_lengths[62]	br_lengths[63]	br_lengths[64]	br_lengths[65]	br_lengths[66]	br_lengths[67]	br_lengths[68]	br_lengths[69]	br_lengths[70]	br_lengths[71]	br_lengths[72]	br_lengths[73]	br_lengths[74]	br_lengths[75]	br_lengths[76]	br_lengths[77]	br_lengths[78]	br_lengths[79]	br_lengths[80]	br_lengths[81]	br_lengths[82]	br_lengths[83]	br_lengths[84]	br_lengths[85]	br_lengths[86]	br_lengths[87]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	rel_br_lengths[52]	rel_br_lengths[53]	rel_br_lengths[54]	rel_br_lengths[55]	rel_br_lengths[56]	rel_br_lengths[57]	rel_br_lengths[58]	rel_br_lengths[59]	rel_br_lengths[60]	rel_br_lengths[61]	rel_br_lengths[62]	rel_br_lengths[63]	rel_br_lengths[64]	rel_br_lengths[65]	rel_br_lengths[66]	rel_br_lengths[67]	rel_br_lengths[68]	rel_br_lengths[69]	rel_br_lengths[70]	rel_br_lengths[71]	rel_br_lengths[72]	rel_br_lengths[73]	rel_br_lengths[74]	rel_br_lengths[75]	rel_br_lengths[76]	rel_br_lengths[77]	rel_br_lengths[78]	rel_br_lengths[79]	rel_br_lengths[80]	rel_br_lengths[81]	rel_br_lengths[82]	rel_br_lengths[83]	rel_br_lengths[84]	rel_br_lengths[85]	rel_br_lengths[86]	rel_br_lengths[87]	stationaryDist[1]	stationaryDist[2]	tree_length
360	-594.3125	-739.9689	145.6564	0.0742339	0.00124157	0.00269704	0.0305801	0.0108712	0.00528519	0.009233	0.00596797	0.0154251	0.00774901	0.00765172	0.00702032	0.00134337	0.00663971	0.00810895	0.00110538	0.00665401	0.0116457	0.00607877	0.00143612	0.0160379	0.00197903	0.0083623	0.00820958	0.0104312	0.00537922	0.00598794	0.00310884	0.00699832	0.0188057	0.000250429	0.00243622	0.00931214	0.00319013	0.00365177	0.0243809	0.00891758	0.0131778	0.0152753	0.00872184	0.00609553	0.0168821	0.00496138	0.0104231	0.0291686	0.0136872	0.00136297	0.0205649	0.0362439	0.0159193	0.00196749	0.0127202	3.04573e-05	0.0288874	0.00652922	0.00910323	0.0324307	0.00414419	0.0116474	0.0563552	0.000572607	0.00501738	0.00526208	0.00696071	0.0126091	0.00254229	0.0157661	0.00390777	0.00176986	0.0147687	0.0116558	0.00587203	0.00996848	0.005341	0.00905129	0.00215733	0.0360788	0.00331452	0.00672404	0.00427252	0.0163887	0.0115518	0.0230012	0.0173734	0.00482577	0.00214432	0.00418649	0.3894424	1.610558	0.0800316	0.291822	0.680968	1.4685	3.42675	12.4951	1.82599	4.135548	0.0775053	0.00129629	0.00281589	0.0319277	0.0113503	0.00551811	0.00963989	0.00623097	0.0161049	0.0080905	0.00798892	0.0073297	0.00140257	0.00693231	0.0084663	0.00115409	0.00694725	0.012159	0.00634666	0.0014994	0.0167447	0.00206625	0.00873082	0.00857137	0.0108909	0.00561627	0.00625182	0.00324584	0.00730673	0.0196344	0.000261465	0.00254358	0.00972252	0.00333071	0.0038127	0.0254554	0.00931057	0.0137585	0.0159485	0.0091062	0.00636415	0.0176261	0.00518002	0.0108825	0.0304541	0.0142904	0.00142304	0.0214712	0.0378412	0.0166209	0.00205419	0.0132808	3.17995e-05	0.0301604	0.00681695	0.0095044	0.0338598	0.00432682	0.0121606	0.0588387	0.000597841	0.0052385	0.00549397	0.00726747	0.0131648	0.00265432	0.0164609	0.00407998	0.00184786	0.0154196	0.0121694	0.0061308	0.0104078	0.00557638	0.00945017	0.0022524	0.0376688	0.00346059	0.00702036	0.00446081	0.0171109	0.0120609	0.0240149	0.0181391	0.00503844	0.00223882	0.00437099	0.805279	0.194721	0.9577912
396	-603.6178	-747.6694	144.0516	0.100184	0.0195084	0.015406	0.0956427	0.0233497	0.0260044	0.0341945	0.00383902	0.00611779	0.0101147	0.0152665	0.00157626	0.0435443	0.0330593	0.0279951	0.0170385	0.0283128	0.0127882	0.0195245	0.0545629	0.055344	0.0164525	0.00222105	0.0184783	0.00891919	0.00783369	0.0453835	0.0185324	0.00379051	0.0236215	0.00526024	0.0282713	0.0289537	0.02961	0.00523178	0.054254	0.089293	0.0153589	0.0646953	0.021296	0.00876574	0.0175076	0.00214975	0.0265177	0.108282	0.00864294	0.0309826	0.0119463	0.0196683	0.0683243	0.02659	0.0041516	0.0338069	0.0420222	0.00104597	0.00493448	0.00380676	0.215161	0.00953059	0.0336138	0.0125036	0.00765568	0.0662952	0.00260081	0.00180853	0.0292678	0.0293716	0.0181914	0.027045	0.0503138	0.029812	0.0103364	0.0275227	0.00666884	0.00375349	0.0332817	0.00575064	0.00656845	0.0150692	0.0421859	0.0309209	0.0380256	0.030774	0.0148226	0.00219513	0.0404819	0.0912991	0.3367616	1.663238	0.221835	0.479796	0.795235	1.25749	2.08422	4.50786	1.088814	4.938919	0.0403513	0.00785739	0.0062051	0.0385221	0.00940457	0.0104738	0.0137725	0.00154624	0.00246407	0.00407392	0.0061489	0.00063487	0.0175383	0.0133153	0.0112756	0.0068626	0.0114035	0.00515072	0.00786391	0.0219764	0.022291	0.00662657	0.000894574	0.00744251	0.00359239	0.00315518	0.0182792	0.0074643	0.00152671	0.00951403	0.00211867	0.0113868	0.0116617	0.011926	0.00210721	0.0218519	0.0359646	0.0061861	0.0260574	0.00857742	0.00353058	0.00705153	0.000865855	0.0106806	0.0436126	0.00348112	0.0124789	0.0048116	0.00792183	0.027519	0.0107097	0.00167214	0.0136164	0.0169253	0.000421284	0.00198746	0.00153325	0.0866606	0.00383864	0.0135387	0.0050361	0.00308348	0.0267018	0.00104753	0.000728421	0.0117882	0.01183	0.00732696	0.0108929	0.0202649	0.0120074	0.0041632	0.0110854	0.00268601	0.0015118	0.0134049	0.00231619	0.00264558	0.00606944	0.0169912	0.012454	0.0153156	0.0123949	0.0059701	0.000884132	0.0163049	0.0367726	0.831619	0.168381	2.482803
432	-594.3017	-739.3072	145.0054	0.133578	0.00129149	0.0126698	0.0204679	0.0376068	0.029334	0.00291725	0.0013392	0.0194134	0.0102545	0.0410117	0.0084015	0.0149979	0.0153323	0.00261368	0.011502	0.00974245	0.00214036	0.0044505	0.00966166	0.0133746	0.00858759	0.00121975	0.0133451	0.0134329	0.00261984	0.026923	0.00405991	0.00523155	0.0240852	0.0163503	0.0101938	0.0075815	0.0222102	0.00763126	0.0279873	0.0118826	0.023349	0.0212417	0.0104446	0.00141811	0.00678314	0.00704846	0.00644112	0.058054	0.0111494	0.0106848	0.032729	0.0460391	0.0599233	0.0037048	0.00260653	0.00211869	0.00333938	0.00473793	0.0053984	0.0332444	0.000738541	0.0292825	0.115203	0.00352895	0.00917012	0.0249293	0.005295	0.00918625	0.0110332	0.0394594	0.00827466	0.00551789	0.0207526	0.0351477	0.0201664	0.00569858	0.0218442	0.01753	0.00108875	0.00562244	0.00182407	0.00266253	0.00960179	0.0136586	0.0190114	0.0324908	0.038123	0.0126606	0.0427549	0.0111321	0.2903871	1.709613	0.163878	0.413923	0.759427	1.31678	2.41591	6.1021	1.307767	5.887359	0.0873463	0.000844507	0.00828478	0.013384	0.024591	0.0191815	0.00190759	0.0008757	0.0126944	0.00670541	0.0268175	0.00549374	0.00980712	0.0100258	0.00170908	0.00752114	0.00637058	0.00139958	0.00291018	0.00631776	0.00874567	0.00561542	0.000797593	0.00872637	0.00878374	0.00171311	0.0176049	0.00265477	0.00342091	0.0157493	0.0106915	0.00666573	0.00495754	0.0145232	0.00499008	0.0183009	0.00777005	0.0152679	0.0138899	0.0068297	0.000927301	0.00443549	0.00460898	0.00421185	0.0379615	0.0072906	0.00698677	0.0214015	0.0301049	0.0391838	0.00242256	0.00170441	0.00138541	0.00218362	0.00309813	0.00353001	0.0217385	0.000482931	0.0191478	0.0753309	0.00230757	0.00599634	0.0163012	0.0034624	0.00600688	0.0072146	0.0258024	0.0054108	0.00360814	0.0135701	0.0229831	0.0131868	0.0037263	0.0142839	0.0114628	0.000711932	0.00367651	0.00119276	0.00174102	0.00627861	0.00893137	0.0124315	0.0212457	0.0249286	0.00827874	0.0279574	0.00727927	0.854806	0.145194	1.529287
468	-593.033	-737.2477	144.2147	0.0917203	0.00237443	0.0306577	0.0557561	0.0625477	0.0465836	0.00953356	0.00363097	0.0320631	0.00567132	0.0278148	0.0307538	0.0743388	0.00854967	0.00169224	0.0419201	0.029291	0.00195845	0.0037952	0.0184006	0.0510885	0.0123361	0.00353044	0.0267387	0.0175414	0.00381954	0.0512747	0.00401944	0.026401	0.00614328	0.0291038	0.00881589	0.0112306	0.0435392	0.0180329	0.0550854	0.11966	0.0847882	0.0320991	0.0182235	0.00385782	0.00191959	0.00741692	0.0242294	0.133047	0.0229453	0.0200957	0.0382109	0.123896	0.114124	0.00272724	0.0187287	0.00227304	0.00617684	0.0089237	0.00121473	0.0701534	0.000969644	0.0557684	0.124967	0.000601324	0.0120015	0.0945018	0.0258346	0.0264973	0.0143974	0.0218149	0.0246607	0.00494008	0.0184289	0.0864269	0.0717427	0.0404056	0.0416023	0.0333857	0.00646617	0.0241244	0.00120514	0.00553526	0.032279	0.00806405	0.0155602	0.0297953	0.0108964	0.020055	0.0855638	0.0383774	0.5284126	1.471587	0.18861	0.443293	0.775844	1.28892	2.25584	5.30194	1.206131	2.784921	0.0330008	0.000854316	0.0110306	0.020061	0.0225046	0.0167607	0.00343016	0.00130642	0.0115362	0.00204053	0.0100077	0.0110652	0.026747	0.00307616	0.000608865	0.0150828	0.0105388	0.000704646	0.00136551	0.0066205	0.0183816	0.0044385	0.00127025	0.00962054	0.00631135	0.00137427	0.0184486	0.00144619	0.00949903	0.00221034	0.0104715	0.00317194	0.00404075	0.0156653	0.00648822	0.0198196	0.0430534	0.0305066	0.0115492	0.00655677	0.00138804	0.000690665	0.00266859	0.00871768	0.0478701	0.00825568	0.00723038	0.0137482	0.0445777	0.0410615	0.000981257	0.00673854	0.000817835	0.00222242	0.00321073	0.000437058	0.0252411	0.000348876	0.0200654	0.044963	0.000216356	0.0043181	0.0340016	0.00929524	0.00953367	0.00518016	0.00784896	0.00887289	0.00177743	0.00663069	0.0310963	0.0258129	0.0145379	0.0149684	0.0120121	0.00232652	0.00867993	0.000433608	0.00199158	0.0116139	0.00290143	0.00559855	0.0107203	0.00392049	0.00721577	0.0307857	0.0138081	0.735794	0.264206	2.779334
504	-597.8022	-741.7696	143.9673	0.191111	0.00559865	0.0125544	0.0501045	0.164929	0.0348662	0.00782051	0.00260942	0.0414195	0.00148813	0.021086	0.0089406	0.065253	0.00365319	0.05695	0.0269116	0.0379906	0.0244326	0.00866388	0.0102642	0.0778479	0.0247262	0.000417702	0.016527	0.0264523	0.000261117	0.0460773	0.0214338	0.0252565	0.0113045	0.0200344	0.00977435	0.0354158	0.00812755	0.0062522	0.0248396	0.149953	0.0819803	0.027114	0.0853699	0.00943985	0.00187272	0.00564219	0.000398769	0.20338	0.0250983	0.0257699	0.042973	0.106269	0.096897	0.00329789	0.00142705	0.00024409	0.00555074	0.0439449	0.00095721	0.0534166	0.00400558	0.134579	0.0643805	0.0513018	0.0514895	0.0585396	0.00995369	0.00655443	0.0108919	0.0182536	0.057077	0.0352011	0.0165609	0.100751	0.0861971	0.03631	0.0373853	0.0279297	0.00535752	0.0490866	0.0163866	0.0204915	0.0259051	0.00982433	0.0176549	0.0261461	0.0476159	0.0205847	0.0495755	0.00820935	0.6627184	1.337282	0.208494	0.465501	0.787766	1.26941	2.14822	4.79629	1.133658	2.017873	0.0595993	0.00174598	0.00391518	0.0156255	0.0514343	0.0108733	0.00243889	0.000813766	0.012917	0.000464084	0.00657582	0.00278819	0.0203497	0.00113927	0.0177603	0.00839259	0.0118476	0.0076195	0.0027019	0.00320098	0.0242775	0.00771105	0.000130264	0.00515408	0.00824934	8.14313e-05	0.0143696	0.00668429	0.00787644	0.0035254	0.00624789	0.0030482	0.0110447	0.00253464	0.0019498	0.00774642	0.0467639	0.0255662	0.00845571	0.0266233	0.00294389	0.000584024	0.00175956	0.000124359	0.0634256	0.00782711	0.00803655	0.0134014	0.0331409	0.0302181	0.00102847	0.000445035	7.61214e-05	0.00173104	0.0137046	0.000298513	0.0166584	0.00124917	0.0419696	0.0200775	0.0159988	0.0160574	0.018256	0.00310413	0.00204405	0.00339674	0.00569252	0.0177999	0.0109777	0.00516464	0.03142	0.0268812	0.0113236	0.0116589	0.0087101	0.00167078	0.015308	0.0051103	0.00639043	0.00807869	0.00306379	0.00550582	0.00815386	0.0148494	0.00641948	0.0154605	0.00256015	0.668641	0.331359	3.206591
540	-597.3439	-742.6345	145.2906	0.0377352	0.0028633	0.00353884	0.0379381	0.0491927	0.00889342	0.0108717	0.00471474	0.00714452	0.00549245	0.0220842	0.00774218	0.0123358	0.00085766	0.00331692	0.0131095	0.00944264	0.00667868	0.00238733	0.00371825	0.0124522	0.0220474	0.00318033	0.00780487	0.013506	4.23766e-05	0.0134926	0.00538579	0.00266119	0.027339	0.00621166	0.0179712	0.00282279	0.00619363	0.00193849	0.0359622	0.0222663	0.0334633	0.0111164	0.00701929	0.00625905	0.000199421	0.0013263	0.0128523	0.0630578	0.00263013	0.0118787	0.0372861	0.0626019	0.0417449	0.000105065	0.00153322	0.000169388	0.00326158	0.00238135	0.000246582	0.01245	0.00189015	0.0238071	0.0554925	0.00169317	0.00229053	0.0264495	0.00749148	0.0033487	0.0121245	0.0141058	0.0131463	0.00459026	0.00621654	0.0206202	0.0338501	0.0112579	0.0168384	0.00144105	0.000982963	0.00617058	0.0126753	0.00853659	0.00174598	0.0136955	0.0110673	0.0148146	0.00449379	0.0034319	0.00856717	0.0019404	0.3187586	1.681241	0.0952106	0.317616	0.699202	1.4302	3.14846	10.503	1.700415	5.27434	0.0340664	0.00258492	0.00319478	0.0342496	0.04441	0.00802876	0.00981474	0.00425635	0.0064499	0.00495845	0.0199371	0.00698944	0.0111365	0.000774274	0.00299443	0.0118349	0.00852458	0.00602934	0.00215523	0.00335675	0.0112416	0.0199039	0.00287112	0.00704604	0.0121929	3.82565e-05	0.0121807	0.00486215	0.00240246	0.024681	0.00560774	0.016224	0.00254834	0.00559146	0.00175002	0.0324658	0.0201014	0.0302099	0.0100357	0.00633684	0.00565051	0.000180032	0.00119735	0.0116027	0.0569271	0.00237442	0.0107238	0.0336609	0.0565155	0.0376862	9.48503e-05	0.00138415	0.000152919	0.00294448	0.00214983	0.000222608	0.0112396	0.00170639	0.0214925	0.0500973	0.00152855	0.00206783	0.0238779	0.00676312	0.00302312	0.0109457	0.0127344	0.0118682	0.00414398	0.00561214	0.0186154	0.0305591	0.0101633	0.0152013	0.00130094	0.000887394	0.00557065	0.0114429	0.00770662	0.00157623	0.0123639	0.00999124	0.0133742	0.00405688	0.00309824	0.00773423	0.00175175	0.840621	0.159379	1.107695
576	-582.1723	-727.9166	145.7443	0.119218	0.00424632	0.00334385	0.0569327	0.0894786	0.00234888	0.00698954	0.00476947	0.00629652	0.0199715	0.0169472	0.00257034	0.0186997	0.00682176	0.0137916	0.0180352	0.00412377	0.0106553	0.0118155	0.00456765	0.0213365	0.0339272	0.00270495	0.0054582	0.00368543	5.95577e-05	0.0163154	0.0136755	0.00402929	0.0120506	0.0288552	0.00505963	0.0105714	0.0166159	0.011078	0.0233985	0.0333317	0.0515056	0.027365	0.00046744	0.00908091	0.0158299	0.0012979	0.017076	0.0290546	0.0233337	0.0176626	0.0135003	0.0839857	0.0396746	7.46345e-05	0.0018371	0.0053831	0.0254561	0.00731832	0.0028944	0.029814	0.00781636	0.0300249	0.0807764	0.000644531	0.0105671	0.0395938	0.0351586	0.00250183	0.0221206	0.0271091	0.0190157	0.00512055	0.00431993	0.0138436	0.0243972	0.0139999	0.000161108	0.00104917	0.0100799	0.000478575	0.0149272	0.0131353	0.00442748	0.0250905	0.0233608	0.0519348	0.0304946	0.0107708	0.017369	0.00399402	0.542477	1.457523	0.123353	0.360373	0.727302	1.37494	2.7749	8.10679	1.513168	2.686792	0.0740178	0.00263637	0.00207606	0.0353472	0.0555536	0.00145833	0.00433952	0.00296117	0.00390925	0.0123995	0.0105218	0.00159582	0.0116099	0.00423535	0.00856263	0.0111973	0.00256028	0.00661546	0.00733576	0.00283587	0.0132469	0.021064	0.00167939	0.00338877	0.00228813	3.69769e-05	0.0101295	0.00849056	0.00250162	0.00748173	0.017915	0.00314132	0.00656334	0.0103162	0.00687788	0.0145272	0.0206943	0.0319777	0.0169898	0.000290214	0.00563796	0.00982811	0.000805812	0.0106018	0.0180388	0.0144869	0.010966	0.00838176	0.0521433	0.0246323	4.63375e-05	0.00114058	0.00334215	0.0158046	0.00454365	0.00179702	0.0185103	0.00485286	0.0186412	0.0501508	0.000400163	0.00656066	0.0245822	0.0218285	0.00155328	0.0137338	0.0168309	0.0118061	0.00317914	0.00268207	0.00859492	0.0151472	0.00869198	0.000100025	0.000651389	0.00625823	0.000297128	0.00926767	0.00815514	0.00274884	0.0155777	0.0145038	0.0322442	0.0189328	0.00668714	0.0107837	0.00247972	0.728762	0.271238	1.610672
612	-590.6594	-734.9347	144.2753	0.148904	0.00359946	0.00326016	0.0330798	0.0815655	0.0500163	0.00540752	0.0243601	0.0292781	0.00868137	0.011876	0.0053873	0.0181957	0.021283	0.00429151	0.0325368	0.00522796	0.00152145	0.0314776	0.0111127	0.0474031	0.0094038	0.00660605	0.0109135	0.00962622	2.19698e-05	0.0327236	0.0325358	0.00145597	0.0519255	0.0198343	0.004937	0.0192139	0.0407889	0.011243	0.110103	0.0375243	0.0386867	0.0301687	9.54473e-05	0.00025989	0.0382119	0.00570819	0.0255141	0.0493275	0.023714	0.0587563	0.00829411	0.104628	0.0483438	0.000899889	0.00954595	0.0141415	0.0307548	0.0242892	0.0240964	0.12066	0.00863249	0.0385771	0.126182	0.00782555	0.0178557	0.00315366	0.0424768	0.019557	0.00989096	0.0110507	0.0106502	0.0110269	0.00913043	0.009904	0.00928868	0.0102536	0.00138246	0.000320313	0.00430807	0.00110307	0.00355427	0.0044455	0.0175823	0.0548774	0.0532348	0.0445833	0.0271195	0.0150279	0.0280751	0.0168846	0.3358184	1.664182	0.183664	0.437585	0.772713	1.29414	2.28527	5.44473	1.225347	4.9556	0.0661394	0.00159879	0.00144807	0.0146932	0.0362292	0.0222159	0.00240188	0.0108201	0.0130046	0.00385603	0.00527499	0.00239289	0.00808207	0.00945332	0.00190617	0.014452	0.00232212	0.000675789	0.0139815	0.00493599	0.0210552	0.00417692	0.00293423	0.00484751	0.00427571	9.75839e-06	0.0145349	0.0144515	0.000646704	0.0230639	0.00880987	0.00219288	0.00853431	0.0181174	0.00499382	0.0489047	0.0166673	0.0171836	0.0134001	4.23952e-05	0.000115436	0.0169727	0.00253542	0.0113327	0.0219099	0.0105331	0.026098	0.00368402	0.0464732	0.021473	0.000399707	0.00424006	0.00628128	0.0136604	0.0107886	0.010703	0.053594	0.00383432	0.0171349	0.0560467	0.0034759	0.00793103	0.00140077	0.0188671	0.00868668	0.0043933	0.00490843	0.00473053	0.00489785	0.00405549	0.00439909	0.00412578	0.00455437	0.000614051	0.000142274	0.00191353	0.000489956	0.00157871	0.00197457	0.0078096	0.0243751	0.0236455	0.0198027	0.0120458	0.00667498	0.0124702	0.00749967	0.832091	0.167909	2.251373
648	-594.173	-739.0251	144.8521	0.0786728	0.00252255	0.0021269	0.0315152	0.0347034	0.0464522	0.00732227	0.00461669	0.0332151	0.0247899	0.00497534	0.0162297	0.00847789	0.00998522	0.00437573	0.0104785	0.0204143	0.000466602	0.0359601	0.00408432	0.0519767	0.0112351	0.00587045	0.0304814	0.007843	0.00184564	0.0385728	0.0261211	0.00255366	0.0187851	0.0223188	0.00467183	0.011651	0.0262172	0.00252088	0.0761333	0.0310875	0.0215965	0.0425643	0.000847084	0.000554774	0.0142219	0.00194299	0.0719526	0.0675684	0.00759215	0.0235453	0.0142211	0.0349404	0.0695072	0.0072146	0.00278284	0.0121053	0.0174662	0.0212925	0.00517827	0.0840152	0.0271725	0.0425491	0.0939689	0.0342187	0.0228333	0.00280682	0.0281985	0.122026	0.00798772	0.026867	0.00934211	0.0153607	0.00906463	0.00978447	0.0154821	0.0236293	0.00417988	0.00112874	0.0048191	0.000774436	0.00819349	0.000908796	0.0216073	0.0370222	0.0582064	0.0211555	0.0859454	0.0164778	0.0844717	0.00315585	0.47079	1.52921	0.137812	0.380389	0.739671	1.35195	2.62889	7.25628	1.433027	3.248179	0.0372554	0.00119455	0.00100719	0.0149239	0.0164337	0.0219974	0.00346745	0.00218623	0.0157289	0.0117392	0.00235606	0.00768556	0.00401469	0.00472848	0.00207212	0.00496205	0.00966714	0.000220958	0.0170288	0.00193412	0.0246134	0.00532035	0.00277994	0.0144344	0.00371404	0.000873999	0.0182661	0.0123696	0.00120928	0.00889562	0.010569	0.00221233	0.00551732	0.0124151	0.00119376	0.0360528	0.0147214	0.010227	0.0201562	0.000401135	0.000262712	0.00673473	0.000920101	0.034073	0.0319969	0.00359525	0.0111498	0.00673439	0.016546	0.032915	0.00341646	0.00131781	0.00573246	0.0082711	0.010083	0.00245216	0.0397852	0.0128675	0.0201491	0.0444988	0.0162042	0.0108126	0.00132916	0.0133533	0.0577852	0.00378257	0.0127228	0.00442394	0.00727401	0.00429254	0.00463342	0.0073315	0.0111896	0.00197937	0.000534513	0.00228207	0.000366732	0.00388001	0.000430359	0.0102321	0.0175318	0.0275635	0.0100182	0.0406993	0.00780303	0.0400014	0.00149445	0.764605	0.235395	2.111718
684	-593.3749	-738.6755	145.3007	0.152596	0.000914511	0.00398666	0.0924888	0.0131096	0.0583713	0.0058041	0.00179222	0.0190139	0.00844254	0.0142451	0.0221412	0.0046927	0.0161818	0.0054985	0.00672136	0.0392056	0.00515725	0.00425785	0.00513231	0.0200545	0.028491	0.0151635	0.04819	0.00516384	0.00269859	0.0382548	0.00167791	0.0113428	0.0144943	0.0149509	0.000688963	0.0251953	0.0249296	0.0116683	0.0487921	0.0362705	0.0200223	0.0284197	0.00296888	0.00177414	0.022968	0.000628015	0.0467592	0.0540137	0.00473691	0.0624029	0.0143729	0.104622	0.0774972	0.00360439	0.0198609	0.0064424	0.027009	0.00412133	0.0143954	0.0486902	0.00587734	0.0148978	0.127514	0.0156311	0.0271681	0.00387318	0.0392523	0.0433003	0.0220053	0.0107167	0.0253371	0.0186226	0.0172979	0.00754049	0.0142986	0.0152081	0.00245789	0.00882745	0.0157873	0.00106835	0.0291988	0.00220487	0.0259568	0.104508	0.0244167	0.0149957	0.0584551	0.0105792	0.00603326	0.0204178	0.5797455	1.420254	0.161792	0.411345	0.757948	1.31935	2.43105	6.18078	1.31703	2.449789	0.071758	0.000430047	0.00187472	0.0434927	0.00616478	0.027449	0.00272937	0.000842787	0.00894125	0.00397009	0.00669873	0.0104118	0.00220673	0.00760947	0.00258566	0.00316071	0.0184363	0.00242518	0.00200225	0.00241346	0.00943057	0.0133978	0.00713062	0.0226613	0.00242829	0.00126901	0.0179893	0.000789035	0.00533391	0.00681593	0.00703062	0.000323983	0.0118481	0.0117231	0.00548699	0.0229444	0.0170561	0.00941543	0.0133643	0.00139611	0.000834285	0.0108007	0.000295323	0.0219884	0.0253998	0.00222752	0.0293448	0.00675882	0.0491981	0.0364429	0.00169496	0.00933953	0.00302953	0.0127009	0.00193805	0.0067694	0.0228965	0.00276381	0.00700568	0.0599634	0.00735047	0.0127757	0.00182136	0.0184583	0.0203619	0.0103479	0.00503949	0.0119147	0.00875723	0.00813429	0.0035459	0.00672387	0.00715157	0.00115582	0.00415109	0.00742394	0.000502391	0.0137307	0.00103684	0.0122061	0.0491447	0.0114819	0.00705169	0.0274884	0.00497484	0.00283713	0.00960142	0.710127	0.289873	2.126538
