Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	br_lengths[52]	br_lengths[53]	br_lengths[54]	br_lengths[55]	br_lengths[56]	br_lengths[57]	br_lengths[58]	br_lengths[59]	br_lengths[60]	br_lengths[61]	br_lengths[62]	br_lengths[63]	br_lengths[64]	br_lengths[65]	br_lengths[66]	br_lengths[67]	br_lengths[68]	br_lengths[69]	br_lengths[70]	br_lengths[71]	br_lengths[72]	br_lengths[73]	br_lengths[74]	br_lengths[75]	br_lengths[76]	br_lengths[77]	br_lengths[78]	br_lengths[79]	br_lengths[80]	br_lengths[81]	br_lengths[82]	br_lengths[83]	br_lengths[84]	br_lengths[85]	br_lengths[86]	br_lengths[87]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	rel_br_lengths[52]	rel_br_lengths[53]	rel_br_lengths[54]	rel_br_lengths[55]	rel_br_lengths[56]	rel_br_lengths[57]	rel_br_lengths[58]	rel_br_lengths[59]	rel_br_lengths[60]	rel_br_lengths[61]	rel_br_lengths[62]	rel_br_lengths[63]	rel_br_lengths[64]	rel_br_lengths[65]	rel_br_lengths[66]	rel_br_lengths[67]	rel_br_lengths[68]	rel_br_lengths[69]	rel_br_lengths[70]	rel_br_lengths[71]	rel_br_lengths[72]	rel_br_lengths[73]	rel_br_lengths[74]	rel_br_lengths[75]	rel_br_lengths[76]	rel_br_lengths[77]	rel_br_lengths[78]	rel_br_lengths[79]	rel_br_lengths[80]	rel_br_lengths[81]	rel_br_lengths[82]	rel_br_lengths[83]	rel_br_lengths[84]	rel_br_lengths[85]	rel_br_lengths[86]	rel_br_lengths[87]	stationaryDist[1]	stationaryDist[2]	tree_length
360	-601.7162	-747.0263	145.31	0.142189	0.0104928	0.019489	0.139904	0.0161157	0.0313082	0.0204759	0.00584298	0.00668303	0.0110508	0.0169657	0.0186574	0.0669439	0.00652945	0.0410833	0.0143691	9.45119e-05	0.00219446	0.0144355	0.0589035	0.034703	0.014683	0.00038119	0.0114062	0.00715532	0.0133632	0.0106572	0.00533556	0.000755839	0.0121629	0.0190448	0.00284167	0.0012232	0.0124304	0.00125684	0.0341804	0.0241597	0.0315865	0.013237	0.0142349	0.00886906	0.0102137	0.000409993	0.0184479	0.0304717	0.0461752	0.000555253	0.0179078	0.0278936	0.00801081	0.0291457	0.00799436	0.0130773	0.0293997	0.0122994	0.0691162	0.00539777	0.0794714	0.00683506	0.00575558	0.0622224	0.00239957	0.0488779	0.00184524	0.00364535	0.0544596	0.0159795	0.0139602	0.00537834	0.00989115	0.0291105	0.028797	0.00951899	0.0240082	0.011366	0.00379428	0.00746134	0.0120449	0.0252637	0.0158746	0.00200374	0.015705	0.0186896	0.00203205	0.00684703	0.00706534	0.00482141	0.4683307	1.531669	0.132743	0.3735	0.735466	1.35968	2.67738	7.53337	1.460124	3.270486	0.0799245	0.00589801	0.0109548	0.0786401	0.00905869	0.0175984	0.0115095	0.00328435	0.00375654	0.00621167	0.00953645	0.0104874	0.0376293	0.00367022	0.023093	0.00807689	5.31253e-05	0.00123351	0.00811421	0.0331098	0.0195066	0.00825337	0.000214267	0.00641145	0.00402202	0.00751146	0.00599044	0.00299913	0.000424858	0.00683678	0.0107051	0.00159731	0.000687561	0.00698712	0.00070647	0.0192129	0.0135802	0.0177548	0.00744054	0.00800144	0.00498531	0.00574113	0.000230458	0.0103696	0.0171282	0.0259552	0.000312109	0.010066	0.015679	0.00450289	0.0163828	0.00449365	0.0073508	0.0165256	0.00691353	0.0388504	0.0030341	0.044671	0.003842	0.00323522	0.0349753	0.0013488	0.0274744	0.00103721	0.00204906	0.0306118	0.0089821	0.00784703	0.00302317	0.00555984	0.0163631	0.0161869	0.00535064	0.0134951	0.00638887	0.00213277	0.00419403	0.00677044	0.0142008	0.00892315	0.0011263	0.0088278	0.0105055	0.00114222	0.00384873	0.00397144	0.00271013	0.765835	0.234165	1.779037
396	-597.5682	-742.4587	144.8904	0.0718051	0.00212371	0.00028287	0.0431792	0.016562	0.0273292	0.00990059	0.0006979	0.0186523	0.0231622	0.0054473	0.0103448	0.0354005	0.0171345	0.0156337	0.0106577	0.000563994	0.00697807	0.00355209	0.00858259	0.0367476	0.0133435	0.00158148	0.00770623	0.00814956	0.00680923	0.0221852	0.00177813	0.000374246	0.0156261	0.00361508	0.00453948	0.0243653	0.0140133	0.0174658	0.0735835	0.00705136	0.0260757	0.0203202	0.000341167	0.004635	0.0120347	0.00374575	0.0229705	0.0494086	0.0521732	0.0159802	0.0172934	0.0198049	0.0259794	0.0254535	0.00819277	0.0132864	0.00222306	0.00512984	0.0447817	0.00388815	0.0533923	0.000832106	0.00542454	0.0194973	0.0120438	0.0472008	0.00356347	0.00683466	0.0220474	0.0123342	0.0103782	0.00793922	0.0151028	0.0102076	0.035518	0.0143536	0.0190079	0.00932404	0.00728655	0.0198028	0.00830359	0.0209777	0.0266446	0.00182847	0.00300065	0.0253324	0.016952	0.00661208	0.0153006	0.00384388	0.2982787	1.701721	0.107828	0.337489	0.712567	1.40338	2.96306	9.27407	1.610435	5.705139	0.0505125	0.00149396	0.00019899	0.0303752	0.0116508	0.0192252	0.00696474	0.000490949	0.0131213	0.0162938	0.003832	0.00727725	0.0249031	0.0120535	0.0109978	0.00749734	0.000396751	0.00490884	0.00249878	0.00603757	0.0258507	0.00938669	0.00111252	0.00542108	0.00573295	0.00479007	0.0156065	0.00125086	0.00026327	0.0109925	0.00254309	0.00319338	0.0171402	0.0098579	0.0122866	0.0517636	0.0049604	0.0183434	0.0142946	0.00024	0.00326057	0.00846602	0.00263501	0.016159	0.0347573	0.0367021	0.0112415	0.0121653	0.0139321	0.0182757	0.0179057	0.00576335	0.00934654	0.00156385	0.00360867	0.0315024	0.00273519	0.0375598	0.000585359	0.00381599	0.0137157	0.00847239	0.0332042	0.00250678	0.00480796	0.0155096	0.00867671	0.0073007	0.00558498	0.0106243	0.00718071	0.0249857	0.0100973	0.0133714	0.00655915	0.00512585	0.0139306	0.0058413	0.0147571	0.0187436	0.00128627	0.00211086	0.0178205	0.0119252	0.00465138	0.0107634	0.00270404	0.850861	0.149139	1.421531
432	-603.2072	-747.0771	143.8699	0.134195	0.000472036	0.00738229	0.0696193	0.0303872	0.021986	0.00729002	0.000728651	0.0126662	0.0293457	0.0418174	0.0254263	0.038277	0.0137073	0.0153347	0.0167473	0.000757218	0.0120767	0.027879	0.00866347	0.0273163	0.0138523	0.000454831	0.0111743	0.0155927	0.00495837	0.0467951	0.00458605	0.00739801	0.00685939	0.0113318	0.018773	0.0330505	0.00829671	0.0786262	0.0660387	0.0458864	0.0454544	0.0342463	0.00994155	0.0042034	0.0201565	0.00364539	0.0236208	0.070186	0.0727517	0.0107241	0.0227607	0.00404618	0.0267559	0.0224939	0.000127002	0.0541169	0.00991764	0.017195	0.02147	0.0385669	0.0575748	0.0077797	0.00366738	0.0215011	0.0315076	0.0199048	0.00590505	0.011273	0.0580325	0.0201849	0.00903519	0.0150705	0.0163124	0.0110834	0.0594722	0.0174244	0.0614779	0.00933279	0.00938336	0.00494929	0.0185522	0.037195	0.0997762	0.00534232	0.0200782	0.00240529	0.0215809	0.0179868	0.0313978	0.0274323	0.3111538	1.688846	0.10315	0.330269	0.707775	1.41288	3.02784	9.69458	1.642499	5.42769	0.0621057	0.00021846	0.00341654	0.03222	0.0140633	0.0101752	0.00337384	0.000337221	0.00586197	0.0135813	0.0193532	0.0117674	0.0177147	0.00634377	0.00709692	0.0077507	0.000350442	0.00558913	0.0129025	0.00400948	0.0126421	0.00641086	0.000210497	0.00517151	0.00721633	0.00229475	0.0216569	0.00212243	0.00342382	0.00317454	0.00524437	0.0086882	0.0152958	0.00383974	0.0363884	0.0305629	0.0212363	0.0210364	0.0158493	0.00460098	0.00194534	0.00932848	0.00168709	0.0109318	0.0324822	0.0336697	0.00496313	0.0105337	0.00187258	0.0123827	0.0104102	5.87767e-05	0.0250455	0.00458991	0.00795787	0.00993635	0.0178489	0.0266458	0.00360046	0.00169727	0.00995075	0.0145818	0.00921201	0.00273287	0.00521716	0.0268576	0.00934162	0.00418151	0.00697466	0.0075494	0.00512942	0.0275239	0.00806406	0.0284521	0.00431924	0.00434264	0.00229055	0.00858599	0.0172139	0.0461767	0.00247244	0.00929224	0.00111317	0.00998771	0.00832433	0.014531	0.0126958	0.844423	0.155577	2.160749
468	-585.3939	-729.8778	144.4839	0.171655	0.0128589	0.0104325	0.123931	0.00335833	0.0127346	0.006657	4.16424e-05	0.0256085	0.0114387	0.0287668	0.00604596	0.0437859	0.0129816	0.00124341	0.00831489	0.00324362	0.00377447	0.0189947	0.0115162	0.0539634	0.0121574	0.000119109	0.0163018	0.00302888	0.000325475	0.0248142	0.0122677	0.0132083	0.0277567	0.0332937	0.00970128	0.0118217	0.0089031	0.0011329	0.0774228	0.0502647	0.0369406	0.0373359	0.00762623	0.0101415	0.0122595	0.00141671	0.00678037	0.0709364	0.02388	0.0395011	0.0281992	0.0488404	0.0111466	0.0327319	0.0130513	0.00211375	0.00252072	0.0016318	0.000751272	0.0635677	0.183713	0.0047515	0.00461334	0.00445222	0.000150315	0.0165696	0.0310586	0.0179656	0.00797253	0.00788598	0.0438732	0.00149955	0.0259496	0.0666266	0.00699205	0.0319688	0.0126928	0.0565762	0.000475244	0.00445394	0.021566	0.000539473	0.0351918	0.0297707	0.00973677	0.013014	0.00010663	0.0923449	0.0323156	0.0135418	0.3233666	1.676633	0.195338	0.450936	0.779992	1.28206	2.21761	5.11934	1.18079	5.18493	0.0816004	0.00611278	0.00495935	0.0589135	0.00159646	0.00605369	0.00316456	1.97957e-05	0.0121736	0.00543764	0.013675	0.00287409	0.0208147	0.00617109	0.000591083	0.00395268	0.00154193	0.00179428	0.00902959	0.0054745	0.0256528	0.00577932	5.66212e-05	0.00774944	0.00143985	0.000154722	0.011796	0.00583175	0.00627889	0.0131948	0.0158269	0.00461173	0.00561972	0.0042323	0.00053855	0.0368048	0.0238945	0.0175606	0.0177485	0.00362531	0.00482102	0.00582783	0.000673465	0.00322321	0.0337213	0.0113519	0.0187778	0.0134052	0.0232174	0.00529882	0.0155599	0.00620424	0.00100482	0.00119829	0.000775714	0.000357135	0.0302184	0.0873323	0.00225874	0.00219306	0.00211647	7.14556e-05	0.00787676	0.0147644	0.00854037	0.00378993	0.00374879	0.0208562	0.000712847	0.0123357	0.0316725	0.00332384	0.0151971	0.00603381	0.0268948	0.000225918	0.00211729	0.0102519	0.000256451	0.0167292	0.0141522	0.0046286	0.00618653	5.06889e-05	0.0438983	0.015362	0.00643744	0.838317	0.161683	2.103609
504	-589.5635	-735.007	145.4435	0.0703666	0.00248639	0.00698183	0.0339811	0.0245104	0.00713999	0.00605075	0.00106617	0.0130942	0.00369712	0.0146347	0.0200218	0.0244941	0.00281472	0.00428473	0.0195089	0.00378679	0.00376364	0.00297908	0.00507747	0.0191648	0.00990415	0.00578009	0.00868021	0.0128473	0.000262854	0.00753751	0.00501725	0.000855682	0.00648127	0.00483194	0.0084915	0.00715156	0.0401596	0.00252004	0.0305612	0.0212024	0.0349553	0.0190907	0.00385683	0.00287233	0.00120072	0.000241444	0.00555433	0.0473463	0.0125726	0.0391719	0.00907871	0.00693685	0.00761154	0.0317543	0.00188431	0.0034382	0.00226838	0.00790751	0.00173705	0.0133391	0.031975	0.00693649	0.00309199	0.00186803	0.00110652	0.0207371	0.011164	0.00664439	0.005299	0.010869	0.03068	0.00182006	0.0122346	0.0303893	0.00519862	0.021747	0.00162621	0.0309007	0.0127894	0.00421862	0.0110272	0.00366403	0.0163634	0.00243952	0.0113458	0.000415369	0.00622128	0.0413527	0.0208907	0.0211872	0.3348485	1.665152	0.103868	0.331387	0.708522	1.41139	3.01762	9.62762	1.637488	4.972851	0.0638992	0.00225787	0.00634013	0.030858	0.0222576	0.00648376	0.00549463	0.000968176	0.0118907	0.00335732	0.0132896	0.0181816	0.0222429	0.00255602	0.00389093	0.0177159	0.00343875	0.00341773	0.00270528	0.0046108	0.0174034	0.00899387	0.00524884	0.00788241	0.0116665	0.000238695	0.00684475	0.00455612	0.000777037	0.00588558	0.00438784	0.00771105	0.00649427	0.0364686	0.00228842	0.0277523	0.0192537	0.0317425	0.0173361	0.00350235	0.00260834	0.00109036	0.000219253	0.00504384	0.0429948	0.0114171	0.0355716	0.00824429	0.00629929	0.00691197	0.0288358	0.00171113	0.0031222	0.0020599	0.00718073	0.0015774	0.0121131	0.0290362	0.00629897	0.00280781	0.00169635	0.00100482	0.0188312	0.010138	0.00603371	0.00481197	0.00987	0.0278602	0.00165278	0.0111101	0.0275962	0.00472082	0.0197483	0.00147675	0.0280607	0.0116139	0.00383089	0.0100137	0.00332727	0.0148595	0.00221531	0.010303	0.000377193	0.00564949	0.037552	0.0189707	0.0192399	0.832576	0.167424	1.101212
540	-597.9622	-742.8467	144.8845	0.141814	0.0135805	0.00853482	0.0706922	0.00673908	0.018963	0.00660708	0.00833782	0.0165647	0.00482641	0.0112549	0.00712385	0.0139844	0.0236046	0.0105497	0.0281461	0.00148458	0.00378971	0.00315425	0.00663611	0.0380586	0.0293654	0.00507474	0.00716253	0.0228503	0.00166759	0.0197841	0.00703495	0.0320142	0.0105075	0.00143984	0.0252628	0.0217167	0.0508037	0.010535	0.0725332	0.0268219	0.0400182	0.0230089	0.0169645	0.00084867	0.00824282	0.000323928	0.0161146	0.0309049	0.0136398	0.0336181	0.0243509	0.0112151	0.00962893	0.0338291	0.0044445	0.0188487	0.0136585	0.0021083	0.00225873	0.011279	0.149186	0.00999335	0.0110225	0.002066	0.00486021	0.0349208	0.014123	0.0239964	0.0120253	0.0182851	0.0344319	0.00322946	0.00897538	0.044421	0.00892413	0.0319864	0.010238	0.00219188	0.0198476	0.00616934	0.0190928	0.00264377	0.00659304	0.0072308	0.0103355	0.00592366	0.0292744	0.0291721	0.0158168	0.00519499	0.3263412	1.673659	0.142488	0.38663	0.743436	1.34511	2.58645	7.01815	1.408899	5.128555	0.0840878	0.00805248	0.00506067	0.0419166	0.0039959	0.011244	0.00391763	0.00494387	0.00982195	0.00286179	0.00667353	0.00422405	0.00829199	0.0139962	0.0062554	0.0166891	0.000880274	0.00224709	0.00187029	0.00393484	0.0225667	0.017412	0.00300904	0.00424698	0.013549	0.000988786	0.0117309	0.00417133	0.0189826	0.00623036	0.000853747	0.0149794	0.0128768	0.0301238	0.00624669	0.0430081	0.0159039	0.0237286	0.013643	0.010059	0.000503214	0.00488753	0.000192071	0.00955504	0.0183249	0.00808762	0.0199337	0.0144388	0.00664994	0.00570942	0.0200588	0.00263534	0.0111762	0.00809873	0.0012501	0.0013393	0.0066878	0.088459	0.0059255	0.0065357	0.00122503	0.00288183	0.0207061	0.00837415	0.0142286	0.00713035	0.010842	0.0204162	0.00191489	0.0053219	0.0263392	0.00529151	0.0189661	0.00607055	0.00129967	0.0117685	0.00365807	0.011321	0.00156761	0.0039093	0.00428746	0.00612836	0.0035124	0.0173581	0.0172975	0.00937849	0.00308034	0.836829	0.163171	1.686499
576	-605.9766	-751.7115	145.7349	0.126488	0.00225085	0.000502762	0.0222039	0.0383496	0.024863	0.0107257	0.00400495	0.0100074	0.0136241	0.00755559	0.00790836	0.0339131	0.00851352	0.00612586	0.0080207	0.0121776	0.00469288	0.0189187	0.018824	0.0219423	0.00611062	0.00685503	0.00195686	0.0055222	0.000766899	0.0161681	0.0085389	0.0088388	0.00606506	0.00827685	0.00178599	0.00907302	0.00451459	0.0140405	0.0190336	0.0130251	0.0256255	0.00299812	0.0014754	0.00126088	0.0177013	0.00232353	0.0365615	0.00975243	0.0173883	0.00502357	0.0295306	0.00414741	0.00999119	0.0193235	0.00132275	0.0458039	0.00365915	0.0241698	0.00125897	0.00099298	0.0310518	0.0149271	0.00149386	0.0058313	0.00864827	0.0125345	0.0167005	0.00760468	0.0188296	0.0124948	0.018158	0.0232515	0.0060003	0.0098444	0.0171984	0.0262367	0.0217408	5.90995e-05	0.00802983	0.00103273	0.00131973	0.0124835	0.0190833	0.0395756	0.00573025	0.0101381	0.00479606	0.00199701	0.00098264	0.00800829	0.4077879	1.592212	0.10729	0.336667	0.712025	1.40444	2.97029	9.32056	1.614051	3.904511	0.109204	0.00194327	0.00043406	0.0191697	0.0331092	0.0214654	0.00926003	0.00345767	0.00863991	0.0117624	0.00652312	0.00682768	0.0292789	0.00735015	0.00528876	0.00692467	0.0105135	0.0040516	0.0163335	0.0162517	0.0189439	0.00527561	0.00591829	0.00168945	0.00476759	0.000662102	0.0139587	0.00737206	0.00763098	0.00523627	0.00714582	0.00154194	0.0078332	0.00389768	0.0121219	0.0164327	0.0112452	0.0221238	0.00258843	0.00127378	0.00108858	0.0152824	0.00200602	0.0315654	0.00841976	0.0150122	0.0043371	0.0254952	0.00358067	0.00862589	0.0166829	0.001142	0.0395448	0.00315913	0.020867	0.00108693	0.00085729	0.0268086	0.0128873	0.00128973	0.00503445	0.00746648	0.0108216	0.0144183	0.0065655	0.0162565	0.0107873	0.0156767	0.0200742	0.00518036	0.00849917	0.0148482	0.0226514	0.0187699	5.10236e-05	0.00693256	0.00089161	0.00113939	0.0107777	0.0164756	0.0341676	0.00494721	0.00875272	0.00414068	0.00172412	0.000848362	0.00691396	0.796106	0.203894	1.158279
612	-585.6401	-731.7695	146.1294	0.0981166	0.00162595	0.000476087	0.0337163	0.0156278	0.0216411	0.00688534	0.000319494	0.011788	0.0117105	0.00668866	0.00529633	0.0177524	0.00753668	9.48001e-05	0.0071004	0.00632419	0.000395517	0.00470548	0.00224947	0.0234056	0.00177302	0.00598132	0.014339	0.00697932	0.00472032	0.00929861	0.00833275	0.00273733	0.00779907	0.000255519	0.00406038	0.00660405	0.00303365	0.0118539	0.0291831	0.0241774	0.0157427	0.00892934	0.0011242	0.00358302	0.00060795	0.00175886	0.0249588	0.0274997	0.0237189	0.00645264	0.0211554	0.0278066	0.00620773	0.0104778	0.00436531	0.0170527	0.0197252	0.0186624	0.0234177	0.00135857	0.0392844	0.0143499	0.000576006	0.00444702	0.00508436	0.00052614	0.00299809	0.00676922	0.0134872	0.00631147	0.00707416	0.0161324	0.00592801	0.00565369	0.00500996	0.0189869	0.0139306	0.000350444	0.00179603	0.00106768	0.00152913	0.00823756	0.0224192	0.0101769	0.00635997	0.00486252	0.00546947	0.00235236	0.00134175	0.00161401	0.4778641	1.522136	0.0913371	0.311247	0.694797	1.43927	3.21288	10.9485	1.730447	3.18529	0.106265	0.00176099	0.000515627	0.0365164	0.0169257	0.0234384	0.00745718	0.000346028	0.012767	0.0126831	0.00724417	0.00573619	0.0192267	0.00816261	0.000102673	0.0076901	0.00684942	0.000428365	0.00509628	0.00243629	0.0253494	0.00192027	0.00647807	0.0155299	0.00755896	0.00511235	0.0100709	0.00902479	0.00296466	0.00844679	0.00027674	0.0043976	0.00715252	0.0032856	0.0128384	0.0316068	0.0261854	0.0170502	0.00967093	0.00121757	0.0038806	0.000658441	0.00190494	0.0270317	0.0297836	0.0256887	0.00698854	0.0229123	0.030116	0.00672329	0.011348	0.00472785	0.018469	0.0213634	0.0202124	0.0253626	0.0014714	0.042547	0.0155417	0.000623844	0.00481635	0.00550663	0.000569837	0.00324708	0.00733141	0.0146073	0.00683565	0.00766167	0.0174722	0.00642033	0.00612324	0.00542604	0.0205638	0.0150875	0.000379549	0.00194519	0.00115635	0.00165613	0.0089217	0.0242812	0.0110221	0.00688818	0.00526636	0.00592371	0.00254773	0.00145319	0.00174806	0.761068	0.238932	0.9233173
648	-609.2009	-752.662	143.4611	0.117292	0.0149352	0.0022574	0.0630176	0.0739396	0.0786907	0.00753845	0.00726048	0.030073	0.00793732	0.00419489	0.0119679	0.1553	0.0170679	0.0010293	0.0964727	0.0373744	0.000269719	0.0348464	0.0112832	0.0721582	0.0209614	0.00856384	0.0487895	0.0335067	0.0040321	0.0297592	0.0011265	0.0144669	0.0318236	0.00349059	0.0488059	0.0242451	0.00791472	0.022302	0.0784685	0.0745744	0.0798331	0.0386969	0.00353166	0.0147608	0.00972248	0.0191959	0.00129324	0.122884	0.0739233	0.0567274	0.194335	0.0544807	0.0105027	0.0680895	0.013458	0.0560778	0.0469618	0.0029217	0.0721799	0.00198844	0.0702141	0.0187381	0.0038109	0.0265733	0.0156748	0.00652795	0.0305613	0.0119373	0.0607661	0.029324	0.0182132	0.0316749	0.0546239	0.0213722	0.0629127	0.016318	0.0278229	0.0354936	0.012897	0.0169571	0.0282815	0.00570162	0.0344857	0.0387351	0.0203895	0.0231039	0.0370907	0.00279862	0.000186966	0.00077363	0.3853586	1.614641	0.232329	0.490735	0.800848	1.24868	2.03776	4.30424	1.055392	4.189971	0.039055	0.00497299	0.000751648	0.0209831	0.0246197	0.0262017	0.00251009	0.00241753	0.0100134	0.0026429	0.00139678	0.00398496	0.0517105	0.00568313	0.000342727	0.0321226	0.0124446	8.98087e-05	0.0116028	0.00375699	0.0240266	0.00697954	0.00285151	0.0162455	0.0111568	0.00134257	0.00990895	0.000375091	0.00481707	0.0105963	0.00116227	0.016251	0.00807293	0.00263537	0.00742594	0.0261278	0.0248311	0.0265821	0.0128849	0.00117594	0.00491494	0.00323731	0.00639168	0.000430612	0.0409168	0.0246143	0.0188886	0.0647079	0.0181405	0.00349709	0.0226718	0.00448113	0.0186723	0.0156369	0.000972841	0.0240338	0.000662095	0.0233793	0.00623926	0.00126892	0.00884816	0.00521927	0.00217362	0.010176	0.00397477	0.0202334	0.00976405	0.00606447	0.0105468	0.0181882	0.00711631	0.0209481	0.00543343	0.00926422	0.0118183	0.00429432	0.00564623	0.00941694	0.00189848	0.0114828	0.0128977	0.0067891	0.00769293	0.0123501	0.00093186	6.22542e-05	0.000257597	0.807321	0.192679	3.003262
684	-612.4467	-756.8351	144.3883	0.0949747	0.00284225	0.000808122	0.100723	0.00581372	0.0266317	0.0460152	0.0170478	0.0271894	0.0057201	0.0169674	0.00287132	0.034879	0.0104871	0.00543899	0.00149607	0.00656795	0.0070551	0.0039163	0.0191608	0.0253839	0.0195861	0.0279006	0.0114236	0.00514123	0.00463887	0.0330172	0.00711139	0.00982227	0.0126397	0.025648	0.0329359	0.00666029	0.0049085	0.0472748	0.0628894	0.0756483	0.029124	0.0509323	0.0512732	0.0129562	0.00550239	0.000417481	0.0311422	0.120235	0.077894	0.0205124	0.0204573	0.0127185	0.0261249	0.00638768	0.00331661	0.0357466	0.0646999	0.000971668	0.00778199	0.00718586	0.000573208	0.00420069	0.0022778	0.0174675	0.0197784	0.00158875	0.0970176	0.0262503	0.0579653	0.0594912	0.0526379	0.0118766	0.0275887	0.0150758	0.0129483	0.0159503	0.0373057	0.0074071	0.00788999	0.000740509	0.0235985	0.00637621	0.0260648	0.0645442	0.0054415	0.0314484	0.018156	0.0182887	0.0554909	0.0202265	0.34173	1.65827	0.177066	0.429847	0.768424	1.30137	2.32641	5.6476	1.251799	4.852574	0.0435607	0.00130362	0.00037065	0.0461972	0.0026665	0.0122148	0.0211051	0.00781906	0.0124706	0.00262356	0.00778221	0.00131695	0.0159975	0.00480999	0.00249463	0.000686181	0.00301243	0.00323586	0.00179623	0.00878821	0.0116425	0.00898327	0.0127968	0.00523951	0.00235806	0.00212765	0.0151435	0.00326168	0.00450504	0.00579729	0.0117636	0.0151063	0.00305478	0.00225131	0.0216829	0.0288446	0.0346965	0.0133579	0.0233604	0.0235168	0.00594245	0.0025237	0.00019148	0.0142836	0.0551465	0.0357265	0.00940811	0.00938287	0.00583341	0.0119823	0.00292975	0.00152118	0.0163954	0.029675	0.000445661	0.00356926	0.00329584	0.000262905	0.00192667	0.00104472	0.00801158	0.00907149	0.000728688	0.0444977	0.0120399	0.0265861	0.027286	0.0241427	0.00544729	0.0126537	0.0069146	0.0059388	0.00731572	0.0171105	0.00339731	0.00361879	0.000339639	0.0108236	0.00292449	0.0119548	0.0296036	0.00249578	0.014424	0.00832737	0.00838824	0.0254513	0.00927702	0.829135	0.170865	2.180284
